text	size
stink	1
stipulated	1
stl	1
stocked	1
stoke	1
stoking	1
stomach	1
stone	1
stooge	1
stoop	1
stopping	1
stopthepresses	1
stor	1
store	1
stormer	1
stormydanie	1
stormydanielsday	1
strange	1
strategically	1
strategist	1
streak	1
streams	1
street	1
string	1
stripped	1
stronger	1
strongertogether	1
studies	1
stumblelina	1
stunt	1
submit	1
subsidized	1
subsidizes	1
substance	1
succeed	1
succeeds	1
successes	1
successful	1
successfully	1
suck	1
sucks	1
sues	1
suffered	1
suggestions	1
suitable	1
suite	1
suits	1
sumali	1
summary	1
sums	1
sunday	1
sunshin	1
superior	1
supporte	1
supportive	1
suppose	1
supremacists	1
supremacy	1
supremecourt	1
suprremacy	1
surfaced	1
surgingdirectly	1
surprised	1
surround	1
surveillance	1
survives	1
survivor	1
suspects	1
suspension	1
swallowed	1
swampmonster	1
swampy	1
swipes	1
switch	1
syncing	1
syrian	1
tactic	1
tactics	1
takeover	1
tale	1
tandem	1
tarleson	1
taste	1
taunts	1
taxpayers	1
taxreform	1
taxscheme	1
teach	1
teacher	1
teams	1
teanna	1
teaparty	1
teary	1
technically	1
tending	1
tensions	1
terms	1
terrifying	1
terrorists	1
texicans	1
tha	1
thailand	1
thanked	1
thanx	1
theatlantic	1
thereforefollow	1
theresamay	1
theresistance	1
thi	1
thier	1
thin	1
thirst	1
tho	1
thug	1
thumbs	1
thurman	1
thursd	1
thursday	1
thx	1
tide	1
tied	1
tiffany	1
timed	1
timing	1
tiny	1
tip	1
tirades	1
toady	1
toequals	1
tom	1
tomi	1
tonightshow	1
tools	1
topdonor	1
torrent	1
torshin	1
totaling	1
toting	1
tou	1
touting	1
towers	1
townspeople	1
tows	1
tpp	1
trafficking	1
trail	1
traitors	1
traitortrump	1
trampolines	1
transactions	1
transition	1
transpiring	1
trap	1
trashy	1
traveled	1
tree	1
trek	1
treygowdy	1
trillion	1
trillions	1
tripling	1
tritches	1
triumphant	1
trolled	1
trot	1
trotskyists	1
trucks	1
truly	1
trumpcrimefamily	1
trumpet	1
trumpian	1
trumpisaliar	1
trumpisanimbecile	1
trumpisaracist	1
trumpisatraitor	1
trumptariffs	1
trumptradewar	1
trumptrain2020	1
tuned	1
tunin	1
turmoil	1
tux	1
tweetshis	1
twitch	1
tx	1
tx31	1
type	1
uae	1
ugliness	1
uh	1
uk	1
ultimatum	1
um	1
umbridge	1
unable	1
unacceptable	1
unannounced	1
uncaring	1
uncompassionate	1
unconvincingly	1
underage	1
underling	1
underscore	1
understood	1
undo	1
undue	1
unequivocally	1
unfut	1
ungood	1
uninformed	1
uniquely	1
universe	1
unopposed	1
unpop	1
unpresidented	1
unrealistic	1
unseat	1
unsubstantiated	1
untwisted	1
unusual	1
unwinnable	1
upcoming	1
update	1
updates	1
ups	1
uranium	1
urban	1
usurping	1
va	1
vacant	1
vaccine	1
vaccines	1
vallely	1
values	1
vegas	1
verified	1
vested	1
vetted	1
vi	1
viceroy	1
victims	1
view	1
views	1
vile	1
violate	1
violating	1
violation	1
violen	1
virtually	1
visa	1
vision	1
visiting	1
visits	1
vital	1
volitich	1
voracious	1
voterfraud	1
vows	1
vulcans	1
vulgarity	1
vulnerable	1
wagner	1
waldman	1
walk	1
walked	1
walking	1
wallets	1
walls	1
wallstreet	1
wandered	1
warlocks	1
warming	1
warn	1
warns	1
warranted	1
warren	1
warriors	1
wasting	1
wastrel	1
watchdog	1
watched	1
waving	1
weakening	1
wealthy	1
wearer	1
website	1
wed	1
wednesday	1
weed	1
weinsteins	1
wel	1
welc	1
welcomed	1
welcomes	1
welfare	1
welp	1
weve	1
whacks	1
whataboutobama	1
whats	1
whenever	1
wheth	1
whi	1
whine	1
whiniest	1
whining	1
whitehouse	1
whoever	1
wi	1
wide	1
widely	1
widens	1
wig	1
wildlife	1
wildwildcountry	1
wilk	1
willful	1
willingly	1
winds	1
wins	1
wipe	1
wipes	1
witches	1
witchs	1
withdrawing	1
withdraws	1
within	1
withstanding	1
wobbly	1
woke	1
womanizer	1
womanizers	1
wondering	1
woods	1
wor	1
workin	1
worlds	1
worrying	1
worship	1
worthwhile	1
wray	1
wreak	1
wreck	1
wrecking	1
wrestling	1
writing	1
wrongelite	1
wth	1
xi	1
xjo	1
xwig	1
yawn	1
ye	1
yell	1
yo	1
yorker	1
youth	1
youthful	1
yuge	1
z	1
